YEAR_COLLECTED,BOROUGH,NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,BUILDING_CLASS_AT_PRESENT,ADDRESS,TOTAL_UNITS,GROSS_SQ_FT,SALE_PRICE
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,158-12 83RD STREET,1,2160,950000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,158-34 83RD STREET,1,1335,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,158-39 82ND STREET,1,1248,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,158-23 82ND STREET,1,1248,750000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,158-22 84TH STREET,1,1265,850000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,158-52 85TH STREET,1,1600,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,158-17 84TH STREET,1,1304,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,158-20 87TH STREET,1,1520,725000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,158-49 86TH STREET,1,1434,750000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,158-06 88TH STREET,1,1584,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,87-09 159 AVENUE,1,1125,655000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,158-43 87TH STREET,1,1100,769000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,158-37 92 STREET,1,1958,849000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,158-09 92 STREET,1,2868,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,159-23 78 STREET,1,2162,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,159-07 78TH STREET,1,2162,815000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,159-31 79TH STREET,1,1836,650000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,159-12 81ST STREET,1,2100,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,159-46 81ST STREET,1,2100,293031
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,159-14 82ND STREET,1,2870,1325000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,83-12 159 AVENUE,1,1125,675000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,159-24 85TH STREET,1,3600,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,159-34 86TH STREET,1,2392,755500
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,159-04 87TH STREET,1,1245,740000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,159-23 87 STREET,1,2637,845000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,159-19 89TH STREET,1,2177,825000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,90-12 159TH AVENUE,1,1850,880000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,159-32 91ST STREET,1,1650,720000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,159-40 91ST STREET,1,1650,825000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,159-28 92ND STREET,1,2423,705000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,160-48 80TH STREET,1,2392,830000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,160-36 82ND STREET,1,2320,925000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,8218 160TH AVENUE,1,1980,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,160-10 83RD STREET,1,2200,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,160-10 84TH STREET,1,2497,715000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,160-30 84TH STREET,1,2497,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,160-38 84TH STREET,1,2497,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,160-43 83RD STREET,1,2064,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,84-19 161ST AVENUE,1,3170,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,160-04 86TH STREET,1,2000,855000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,160-20 87 STREET,1,2000,799000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,160-09 86 STREET,1,2000,700000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,160-07 86TH STREET,1,2000,500000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,160-39 87TH STREET,1,2000,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,160-39 88TH STREET,1,2169,760000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,160-35 88TH STREET,1,2169,925000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,160-24 91ST STREET,1,2418,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,160-44 92ND STREET,1,2442,890000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,161-08 86TH STREET,1,2366,880000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,87-10 161ST AVENUE,1,2538,875000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,161-39 88TH STREET,1,2362,715000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,161-27 92ND STREET,1,2248,855000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,162-24 85 STREET,1,2423,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,162-20 86TH STREET,1,2455,725000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,162-27 85TH STREET,1,1977,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,162-07 89TH STREET,1,2236,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A9,162-08 91ST STREET,1,2716,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,162-30 91ST STREET,1,2537,1100000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A3,90-15 163RD AVENUE,1,2450,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,162-28 92ND STREET,1,1880,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,9115 163 AVENUE,1,1881,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,163-12 84TH STREET,1,2296,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,163-32 86TH STREET,1,2192,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,163-15 85TH STREET,1,2192,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,163-32 88TH STREET,1,2100,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,163-48 88TH STREET,1,2192,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,163-48 88TH STREET,1,2192,676114
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,163-23 87TH STREET,1,2300,800000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,163-19 87TH STREET,1,2300,930000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,163-03 87 STREET,1,2300,690000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,89-04 163RD AVE,1,2192,880000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,163-37 89TH STREET,1,2835,850000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,90-05 164TH AVENUE,1,2140,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,91-10 163RD AVENUE,1,1800,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,163-34 92ND STREET,1,1765,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,163-45 91ST STREET,1,2160,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,84-04 164TH AVENUE,1,1880,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,16428 86TH STREET,1,2540,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A3,164-47 86TH STREET,1,3920,1250000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,16452 88TH STREET,1,2584,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,164-15 87TH STREET,1,2340,840000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,164-15 88 STREET,1,2520,830000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,164-43 90 STREET,1,3448,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,164-43 90TH STREET,1,3448,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,164-39 90TH STREET,1,2440,865000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,164-49 91ST STREET,1,1690,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,164-49 91ST STREET,1,1690,590000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,164-23 92ND STREET,1,2190,600000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,155-48 100TH STREET,1,1569,670000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,99-19 157TH AVENUE,1,2350,10
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A9,94-12 157TH AVENUE,1,1901,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A3,157-18 96 STREET,1,3792,910000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,101-20 157TH AVENUE,1,1216,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,156-24 102ND STREET,1,1210,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,9519 159TH AVENUE,1,1823,10
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,158-04 97TH STREET,1,1911,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A3,158-28 97TH STREET,1,1872,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A5,158-17 101 STREET,1,1444,585000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,15827 102 STREET,1,1776,740000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,158-09 102ND STREET,1,862,582500
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,159-24 95TH STREET,1,3176,1499999
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,95-07 160 AVENUE,1,1472,675000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,159-35 95TH STREET,1,1706,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A0,159-24 97 STREET,1,1762,705000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,159-32 98TH STREET,1,1600,755000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,97-05 160TH AVENUE,1,1510,720000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A9,159-11 99TH STREET,1,1680,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,159-28 101ST STREET,1,1270,380000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A9,159-17 100 STREET,1,1988,676000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,159-32 102 ST,1,976,725000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,S1,102-18 159TH AVENUE,2,1800,615000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,102-11 160TH AVENUE,1,1164,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,102-11 160TH AVENUE,1,1164,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A5,160-38 95TH STREET,1,1908,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,160-16 98TH STREET,1,1575,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,97-17 161ST AVENUE,1,1482,690000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,97-15 161ST AVENUE,1,1945,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,160-11 98TH STREET,1,2288,950000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,161-31 95 STREET,1,1137,519000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,96-20 161 AVENUE,1,1000,830000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,97-16 161ST AVENUE,1,1348,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,161-20 99TH STREET,1,2465,480000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,162-22 96TH STREET,1,1000,700000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,162-29 95TH STREET,1,2339,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,162-34 99TH STREET,1,1048,675000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,162-44 99TH STREET,1,1116,628000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,163-32 95TH STREET,1,1696,169131
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,163-55 95TH STREET,1,2158,635000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A0,163-49 95TH STREET,1,2294,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A0,163-49 95TH STREET,1,2294,720000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,163-37 95TH STREET,1,1050,378796
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,96-12 163RD AVENUE,1,2100,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,163-14 97TH STREET,1,1905,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A5,164-38 95TH STREET,1,1960,565000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,164-08 96TH STREET,1,1736,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,97-07 165TH AVENUE,1,1736,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,97-03 165TH AVENUE,1,1800,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,98-01 165TH AVENUE,1,1463,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,101-06 160TH AVENUE,1,2177,600000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,16 BAYVIEW AVENUE,1,952,355000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,99-91 RUSSELL STREET,1,320,356088
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,99-95 RUSSELL STREET,1,924,140000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,99-55 1ST STREET,1,1050,450000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A5,99-67 1 STREET,1,1050,367000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A5,99-54 1ST STREET,1,1440,509888
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A5,99-56 1 STREET,1,1440,390390
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,102-24 160TH AVENUE,1,1080,360000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,73 BROADWAY,1,1024,356420
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,10209 RAU COURT,1,952,245000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,163-11 99TH STREET,1,2020,655000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,99-45 DAVENPORT COURT,1,1280,374000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,102-09 163RD ROAD,1,912,375000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,102-14 163 DRIVE,1,1280,349000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,102-20 163RD DRIVE,1,1280,450000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,99-46 164TH AVENUE,1,960,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A2,99-56 164TH AVENUE,1,720,390000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,102-16 164TH ROAD,1,1316,0
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,99-78 164 ROAD,1,1744,565000
2020,4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,A1,102-02 LOCKWOOD COURT,1,1800,783000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,149-36 79TH STREET,2,2496,860000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,149-21 79TH STREET,2,2208,899000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,149-20 82ND STREET,2,2392,680000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,14924 82ND STREET,2,2392,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,149-32 83RD STREET,2,2208,700000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,149-42 83RD STREET,2,2208,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,149-25 82ND STREET,2,2208,980000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,149-15 82ND STREET,2,2208,915000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,149-11 82ND STREET,2,2208,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,83-06 149TH AVENUE,2,1888,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B9,149-35 88TH STREET,2,3025,675000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,153-24 79TH STREET,2,2392,799000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,153-45 78TH STREET,2,2496,932400
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,79-20 153RD AVENUE,2,2496,985000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,153-24 80 STREET,2,2496,975000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,153-22 81ST STREET,2,2496,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,153-14 82 STREET,2,2496,960000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,153-34 82ND STREET,2,2496,800000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,153-11 81ST STREET,2,2496,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,155-23 77TH STREET,2,2184,810000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,155-48 KILLARNEY STREET,2,2296,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,155-12 LAHN STREET,2,2296,890000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,155-18 HURON STREET,2,2288,650000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,155-42 HURON STREET,2,2288,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,155-08 BRIDGETON STREET,2,2208,970000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B1,15632 76TH STREET,2,2438,995000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B1,156-10 77 STREET,2,2392,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,156-08 88TH STREET,2,2550,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,156-28 88TH STREET,2,2340,840000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,157-34 81ST STREET,2,1760,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,81-09 158TH AVENUE,2,2100,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,159-50 85TH STREET,2,3100,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,163-41 89TH STREET,2,2500,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,92-08 164TH AVENUE,2,1764,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,155-06 COHANCY STREET,2,2500,989000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,155-37 BRIDGETON STREET,2,2600,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,15518 COHANCY,2,2496,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B1,99-10 155TH AVENUE,2,2400,865000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B1,155-18 102ND STREET,2,3120,974000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,95-22 156TH AVENUE,2,2288,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,95-26 156TH AVENUE,2,2236,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,96-24 156TH AVENUE,2,2288,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,157-14 98TH STREET,2,2496,940000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,156-28 101ST STREET,2,2046,710000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,158-39 97TH STREET,2,2288,200000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,15828 103RD ST,2,1880,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,158-34 103RD STREET,2,1880,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,159-36 97TH STREET,2,2288,951000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,96-11 160TH AVENUE,2,2112,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,159-34 99TH STREET,2,2808,770000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,159-29 99TH STREET,2,1566,727200
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B9,102-16 159TH AVENUE,2,1800,510000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,160-36 96TH STREET,2,1482,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,160-44 96TH STREET,2,1856,835000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,97-18 160TH AVENUE,2,3250,840000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,162-26 98TH STREET,2,1800,950000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,162-50 98TH STREET,2,1780,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,163-50 95TH STREET,2,2170,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B9,164-41 95TH STREET,2,1760,519000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,164-33 95TH STREET,2,3432,975000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,164-07 96TH STREET,2,2750,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,164-28 99 STREET,2,1827,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,164-29 98TH STREET,2,2288,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B3,100-06 160TH AVENUE,2,3548,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,102-22 1 STREET,2,2400,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,102-42 FIRST STREET,2,1600,660000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,102-20 RAU COURT,2,2706,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,9973 163RD DRIVE,2,2450,0
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,102-12 163RD ROAD,2,1216,380000
2020,4,HOWARD BEACH,02 TWO FAMILY DWELLINGS,B2,10207 LOCKWOOD COURT,2,1330,687000
2020,4,HOWARD BEACH,03 THREE FAMILY DWELLINGS,C0,149-30 85TH STREET,3,3498,0
2020,4,HOWARD BEACH,03 THREE FAMILY DWELLINGS,C0,149-33 84TH STREET,3,3432,0
2020,4,HOWARD BEACH,03 THREE FAMILY DWELLINGS,C0,150-02 89TH STREET,3,4169,0
2020,4,HOWARD BEACH,03 THREE FAMILY DWELLINGS,C0,149-11 88TH STREET,3,3025,281639
2020,4,HOWARD BEACH,03 THREE FAMILY DWELLINGS,C0,155-50 79TH STREET,3,3360,0
2020,4,HOWARD BEACH,03 THREE FAMILY DWELLINGS,C0,155-17 BRIDGETON STREET,3,2600,0
2020,4,HOWARD BEACH,04 TAX CLASS 1 CONDOS,R3,"78-09 153RD AVENUE, 1D-3",1,0,438000
2020,4,HOWARD BEACH,04 TAX CLASS 1 CONDOS,R3,"151-36 79TH STREET, 2C-2",1,0,420000
2020,4,HOWARD BEACH,04 TAX CLASS 1 CONDOS,R3,"151-20 79TH STREET, 2J-3",1,0,430000
2020,4,HOWARD BEACH,04 TAX CLASS 1 CONDOS,R3,"151-29 78 STREET, 2S-2",1,0,413000
2020,4,HOWARD BEACH,04 TAX CLASS 1 CONDOS,R3,"151-31 SAPPHIRE STREET, 2T-1",1,0,294448
2020,4,HOWARD BEACH,04 TAX CLASS 1 CONDOS,R3,"151-35 78 STREET, 2V-2",1,0,420000
2020,4,HOWARD BEACH,04 TAX CLASS 1 CONDOS,R3,"153-37 82ND STREET, 1D-D",1,0,510000
2020,4,HOWARD BEACH,04 TAX CLASS 1 CONDOS,R3,"153-17 82ND STREET, 4B-U",1,0,0
2020,4,HOWARD BEACH,04 TAX CLASS 1 CONDOS,R3,"155-20 99TH STREET, N/A",1,0,890000
2020,4,HOWARD BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A 92ND STREET,0,0,0
2020,4,HOWARD BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A 164TH AVENUE,0,0,0
2020,4,HOWARD BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A 102ND STREET,0,0,140000
2020,4,HOWARD BEACH,05 TAX CLASS 1 VACANT LAND,V0,4 BROADWAY,0,0,70000
2020,4,HOWARD BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A 102ND STREET,0,0,356420
2020,4,HOWARD BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A 163RD ROAD,0,0,380000
2020,4,HOWARD BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A 104TH STREET,0,0,70000
