YEAR_COLLECTED,BOROUGH,NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,BUILDING_CLASS_AT_PRESENT,ADDRESS,TOTAL_UNITS,GROSS_SQ_FT,SALE_PRICE
2020,2,MELROSE/CONCOURSE,08 RENTALS - ELEVATOR APARTMENTS,D1,1166 GRAND CONCOURSE,77,86500,0
2020,2,MELROSE/CONCOURSE,08 RENTALS - ELEVATOR APARTMENTS,D1,730 GRAND CONCOURSE,58,69120,0
2020,2,MELROSE/CONCOURSE,08 RENTALS - ELEVATOR APARTMENTS,D1,740 GRAND CONCOURSE,60,69120,0
2020,2,MELROSE/CONCOURSE,08 RENTALS - ELEVATOR APARTMENTS,D1,774 GRAND CONCOURSE,86,92950,0
2020,2,MELROSE/CONCOURSE,08 RENTALS - ELEVATOR APARTMENTS,D1,792 GRAND CONCOURSE,85,92950,0
2020,2,MELROSE/CONCOURSE,08 RENTALS - ELEVATOR APARTMENTS,D7,1270 GERARD AVENUE,119,117000,0
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"1010 SHERMAN AVENUE, 3D",,,175000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"1275 GRANT AVENUE, 3H",,,230000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"800 GRAND CONCOURSE, 1FN",,,60000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"800 GRAND CONCOURSE, 1N-N",,,295000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"800 GRAND CONCOURSE, 2E-N",,,320000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"800 GRAND CONCOURSE, 2T-S",,,165000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"800 GRAND CONCOURSE, 3ON",,,290000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"800 GRAND CONCOURSE, 3R-S",,,300000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"800 GRAND CONCOURSE, 3TS",,,145000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"800 GRAND CONCOURSE, 40-N",,,295000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"800 GRAND CONCOURSE, 6E-S",,,0
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"800 GRAND CONCOURSE, 6ON",,,365000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"800 GRAND CONCOURSE, 6T-N",,,178000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"800 GRAND CONCOURSE, GO-N",,,210000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"800 GRAND CONCOURSE, LN-S",,,275000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"860 GRAND CONCOURSE, 2E",,,313065
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"860 GRAND CONCOURSE, 5D",,,228000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"860 GRAND CONCOURSE, 6N",,,0
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"860 GRAND CONCOURSE, 6O",,,253000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"940 GRAND CONCOURSE, 1S",,,120000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"1020 GRAND CONCOURSE, 10A",,,227500
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"1020 GRAND CONCOURSE, 14T",,,360000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"1020 GRAND CONCOURSE, 18X",,,290000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"1020 GRAND CONCOURSE, 8R",,,310000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"1100 GRAND CONCOURSE, 3H",,,375000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"1100 GRAND CONCOURSE, 4I",,,332500
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"1100 GRAND CONCOURSE, 5I",,,310000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"1100 GRAND CONCOURSE, 5L",,,570000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"1075 GRAND CONCOURSE, 2M",,,360000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"1075 GRAND CONCOURSE, 3M",,,355000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"1075 GRAND CONCOURSE, 3P",,,345000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"811 WALTON AVE, B21",,,295000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"811 WALTON AVENUE, B26",,,382724
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"811 WALTON AVENUE, C5",,,329000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"811 WALTON AVENUE, E10",,,320000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"811 WALTON AVENUE, E5",,,392000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"811 WALTON AVENUE, F19",,,290000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"828 GERARD AVENUE, 1D",,,200000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"828 GERARD AVENUE, 1H",,,0
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"828 GERARD AVENUE, 5D",,,190000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"825 WALTON AVENUE, 2A",,,249000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"825 WALTON AVENUE, B",,,192000
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 1A",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 1B",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 1C",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 1D",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 1E",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 1F",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 1G",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 1H",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 2A",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 2B",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 2C",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 2D",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 2E",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 2F",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 2G",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 2H",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 3A",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 3B",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 3C",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 3D",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 3E",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 3F",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 3G",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 3H",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 4A",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 4B",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 4C",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 4E",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 4F",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 4G",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 4H",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 5A",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 5B",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 5C",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 5D",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 5E",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 5F",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 5H",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 6A",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 6B",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 6C",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 6D",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 6E",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 6F",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 6G",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, 6H",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, WIA",,,5016339
2020,2,MELROSE/CONCOURSE,10 COOPS - ELEVATOR APARTMENTS,D4,"85 MCCLELLAN STREET, WIB",,,5016339
2020,2,MELROSE/CONCOURSE,21 OFFICE BUILDINGS,O7,1025 GRAND CONCOURSE,2,2730,650000
2020,2,MELROSE/CONCOURSE,22 STORE BUILDINGS,K4,59 EAST 167 STREET,4,16620,0
2020,2,MELROSE/CONCOURSE,22 STORE BUILDINGS,K4,101-105 EAST 169TH STREET,6,5891,1675000
2020,2,MELROSE/CONCOURSE,22 STORE BUILDINGS,K1,103 EAST 169 STREET,2,1800,1675000
2020,2,MELROSE/CONCOURSE,22 STORE BUILDINGS,K7,28 EAST 170 STREET,1,12960,4743000
2020,2,MELROSE/CONCOURSE,22 STORE BUILDINGS,K1,32 EAST 170TH STREET,1,8841,8250000
2020,2,MELROSE/CONCOURSE,22 STORE BUILDINGS,K1,46-52 EAST 170 STREET,2,5421,4500000
2020,2,MELROSE/CONCOURSE,22 STORE BUILDINGS,K1,1349 WEBSTER AVENUE,4,7000,2700000
2020,2,MELROSE/CONCOURSE,27 FACTORIES,F5,375 EAST 163 STREET,3,34808,5250000
2020,2,MELROSE/CONCOURSE,29 COMMERCIAL GARAGES,G1,580 GERARD AVENUE,1,30345,16900000
2020,2,MELROSE/CONCOURSE,29 COMMERCIAL GARAGES,G7,N/A CONCOURSE VILLAGE EA,0,0,0
2020,2,MELROSE/CONCOURSE,29 COMMERCIAL GARAGES,G7,325 EAST 165 STREET,0,0,0
2020,2,MELROSE/CONCOURSE,29 COMMERCIAL GARAGES,G7,335 EAST 165 STREET,0,0,0
2020,2,MELROSE/CONCOURSE,29 COMMERCIAL GARAGES,G6,757 CONCOURSE VILLAGE W,0,0,0
2020,2,MELROSE/CONCOURSE,29 COMMERCIAL GARAGES,G6,700 GERARD AVENUE,0,0,10633276
2020,2,MELROSE/CONCOURSE,30 WAREHOUSES,E9,939 COURTLANDT AVENUE,1,6098,3500000
2020,2,MELROSE/CONCOURSE,30 WAREHOUSES,E9,933 COURTLANDT AVENUE,1,6315,3500000
2020,2,MELROSE/CONCOURSE,33 EDUCATIONAL FACILITIES,W1,316 EAST 165 STREET,1,49232,0
2020,2,MELROSE/CONCOURSE,37 RELIGIOUS FACILITIES,M1,290 EAST 151 STREET,1,1000,0
2020,2,MELROSE/CONCOURSE,37 RELIGIOUS FACILITIES,M1,316 EAST 151ST STREET,1,1050,300000
2020,2,MELROSE/CONCOURSE,41 TAX CLASS 4 - OTHER,Z9,N/A MELROSE AVENUE,0,0,33072265
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,825 KINSELLA STREET,1,1468,650000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A5,1863 HUNT AVENUE,1,992,440000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1837 WALLACE AVENUE,1,1488,0
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A5,1571 RADCLIFF AVENUE,1,1480,330000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1581 LURTING AVENUE,1,1858,655000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1579 LURTING AVE,1,1858,680000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1575 LURTING AVE,1,1866,675000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1550 LURTING AVENUE,1,1584,565000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1566 LURTING AVENUE,1,2638,520000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1572 TOMLINSON AVENUE,1,1360,559000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A5,1667 BOGART AVENUE,1,1330,400000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A5,1639-1641 RADCLIFF AVENUE,1,1881,550000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1725 FOWLER AVE,1,2091,270000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A5,981 PIERCE AVENUE,1,1714,0
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1620 RADCLIFF AVENUE,1,910,300000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1620 RADCLIFF AVENUE,1,910,390000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1613 PAULDING AVENUE,1,2622,0
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A9,1720 RADCLIFF AVENUE,1,1714,565000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1731 HONE AVENUE,1,1248,0
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1636 LURTING AVENUE,1,1200,0
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1628 TOMLINSON AVE,1,2210,600000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A5,1724 TOMLINSON AVE,1,1557,430000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1657 YATES AVENUE,1,2158,605000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1600 YATES AVENUE,1,1680,595000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1604 YATES AVENUE,1,1308,598000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1612 HERING AVE,1,1394,542000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A5,1631 TENBROECK AVENUE,1,1512,585000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1719 HERING AVENUE,1,1496,0
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1823 COLDEN AVENUE,1,1520,0
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1853 LURTING AVENUE,1,1417,715000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1849 LURTING AVENUE,1,1430,0
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1854 HONE,1,1428,620000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1849 HAIGHT AVE,1,1344,645000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1820 LURTING AVENUE,1,1428,0
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1858 LURTING AVENUE,1,1800,0
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,1854 TOMLINSON AVENUE,1,1400,610000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A5,710 SAGAMORE STREET,1,1714,505000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A5,1913 BARNES AVENUE,1,1488,10
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A5,1960 MATTHEWS,1,1776,0
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A5,1902 BRONXDALE AVE,1,1152,0
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A5,1950 COLDEN AVENUE,1,1960,0
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A9,1954 HONE AVENUE,1,2744,540000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A5,1113 RHINELANDER AVENUE,1,1840,678000
2020,2,MORRIS PARK/VAN NEST,01 ONE FAMILY DWELLINGS,A1,915 NEILL AVENUE,1,1224,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,S2,680 MORRIS PARK AVENUE,3,5500,1200000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,709 VAN NEST AVENUE,2,1392,649000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1724 HUNT AVENUE,2,2105,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B3,1711 BARNES AVENUE,2,2128,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1653 HUNT AVENUE,2,1480,730000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1658 WHITE PLAINS ROAD,2,2025,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,766 VAN NEST AVENUE,2,2209,675000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1658 HOLLAND AVENUE,2,2208,515000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1662 HOLLAND AVE,2,1696,667500
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1657 BARNES AVENUE,2,2164,620000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1725 MATTHEWS AVENUE,2,1896,659000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,858 MORRIS PARK AVENUE,2,2900,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,833 KINSELLA STREET,2,3288,800000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1842 HUNT AVENUE,2,2272,847000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1870 HUNT AVENUE,2,2146,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1839 WALLACE AVENUE,2,2028,825000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1858 WALLACE AVENUE,2,3113,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1851 MULINER AVE,2,3300,450000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1848 MULINER AVENUE,2,2100,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1853 BRONXDALE AVE,2,2705,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B3,1553 BOGART,2,1728,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1569 PAULDING AVENUE,2,1862,725000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1007 SACKETT AVE,2,1782,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B3,1563 HAIGHT AVENUE,2,1838,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1557 HAIGHT AVENUE,2,2320,10
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B3,1176 PIERCE AVENUE,2,1740,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1709 FOWLER AVENUE,2,2268,700000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1712 BOGART AVENUE,2,2132,629000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B3,1726 BOGART AVENUE,2,1800,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1665 COLDEN AVENUE,2,1512,661000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1643 COLDEN AVENUE,2,2214,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,995 PIERCE AVENUE,2,1403,600000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1628 PAULDING AVE,2,960,445000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B3,1735 HONE AVENUE,2,2183,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1085 PIERCE AVENUE,2,3564,900000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1626 LURTING,2,1754,725000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1653 TOMLINSON AVENUE,2,3355,730000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1636 HAIGHT AVENUE,2,2720,710000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B3,1139 VAN NEST AVENUE,2,1687,535000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B3,1131 VAN NEST AVENUE,2,1512,570000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1633 YATES AVE,2,2244,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B3,1615 TENBROECK AVENUE,2,1512,496000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1703 YATES AVE,2,2007,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B3,1720 TENBROECK AVENUE,2,1893,630000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B9,910 RHINELANDER AVENUE,2,1485,10
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1839 BOGART AVENUE,2,3076,0
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1833 BOGART AVENUE,2,1960,815000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B3,1823 BOGART AVENUE,2,1536,510000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1819 BOGART AVENUE,2,2240,888500
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,1817 BOGART AVENUE,2,2240,10
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B1,980 RHINELANDER AVENUE,2,2125,525000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B2,1839 COLDEN AVENUE,2,2484,725000
2020,2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,B3,1854 RADCLIFF AVENUE,2,2668,0
